0	0	2	0	0	11	50	0	0.0293	10.9999	742.5431	0.4997	0	0	0	
1	0	2	0.15	0	11	50	0	0.1526	10.9999	717.2592	0.5	0	0	3	
2	0	2	0.075	0	11	50	0	0.0767	10.9999	732.1508	0.4999	0	0	0	
3	0	2	0.1125	0	11	50	0	0.1141	10.9998	727.3367	0.5003	0	0	3	
4	0	2	0.0938	0	11	50	0	0.0967	10.9999	731.25	0.5	0	0	0	3
5	0	2	0.1031	0	11	50	0	0.1052	10.9999	717.4814	0.5002	0	0	3	0
6	10	2	0	0	11	50	0.1693	0.0264	10.9998	737.6054	0.5	0.0005	0.0005	0	
7	10	2	0.15	0	11	50	0.1888	0.1524	10.9998	726.0337	0.5005	0	0	3	4
8	10	2	0.075	0	11	50	0.1758	0.0804	10.9998	724.6938	0.5003	0.0006	0.0006	3	0
9	10	2	0.0375	0	11	50	0.1731	0.0456	10.9999	739.8472	0.4998	0	0	0	
10	10	2	0.0562	0	11	50	0.1762	0.0634	10.9999	728.6403	0.5003	0	0	3	0
11	10	2	0.0469	0	11	50	0.1742	0.0555	11	732.671	0.5002	0.0003	0.0003	0	
12	20	2	0	0	11	50	0.338	0.0304	10.9998	742.1804	0.5001	0.0002	0.0002	1	0
13	20	2	0.15	0	11	50	0.3763	0.1519	10.9998	722.1877	0.4997	0.0004	0.0004	3	4
14	20	2	0.075	0	11	50	0.3504	0.0767	10.9999	733.7688	0.5	0	0	3	
15	20	2	0.0375	0	11	50	0.3397	0.0475	10.9997	737.5275	0.5002	0.0008	0.0008	3	4
16	20	2	0.0187	0	11	50	0.3398	0.0337	10.9999	739.1941	0.4999	0.0008	0.0008	3	0
17	20	2	0.0094	0	11	50	0.3358	0.0319	10.9999	736.2445	0.5002	0.0005	0.0005	1	3
18	30	2	0	0	11	50	0.5047	0.0301	10.9998	752.3616	0.4997	0.0008	0.0008	1	
19	30	2	0.15	0	11	50	0.5766	0.1554	10.9998	735.8261	0.5003	0	0	3	
20	30	2	0.075	0	11	50	0.5266	0.0763	10.9998	738.6573	0.4996	0.0003	0.0003	3	4
21	30	2	0.0375	0	11	50	0.5088	0.044	10.9998	748.7202	0.4999	0.0006	0.0006	3	
22	30	2	0.0187	0	11	50	0.5075	0.0342	10.9998	744.7271	0.5	0.0005	0.0005	3	1
23	30	2	0.0094	0	11	50	0.5095	0.0326	10.9998	744.8379	0.5003	0.0003	0.0003	1	3
24	40	2	0	0	11	50	0.6673	0.0321	10.9998	760.9976	0.5006	0.0003	0.0003	1	3
25	40	2	0.15	0	11	50	0.7625	0.1554	10.9999	746.3038	0.5002	0.0011	0.0011	3	4
26	40	2	0.075	0	11	50	0.7123	0.0817	10.9997	746.3633	0.5	0.0003	0.0003	3	4
