0	100	2	0	0	5	50	1.4216	0.011	5	870.3732	0.4997	0.002	0.002	1	
1	100	2	0	0.1	5	50	1.4094	0.0198	5	817.9014	0.5	0.0007	0.0007	1	2
2	100	2	0	0.2	5	50	1.4282	0.0231	5	818.781	0.5002	0.0015	0.0015	1	2
3	100	2	0	0.3	5	50	1.4327	0.0209	4.9999	810.4966	0.5	0.0015	0.0015	1	2
4	100	2	0	0.4	5	50	1.4495	0.0167	5	795.0333	0.4992	0.0015	0.0015	1	2
5	100	2	0	0.5	5	50	1.42	0.0111	4.9999	801.48	0.4995	0.0026	0.0026	1	2
6	100	2	0	0.6	5	50	1.4227	0.0116	4.9998	749.0728	0.4998	0.0125	0.0125	1	2
7	100	2	0	0.7	5	50	1.4114	0.015	4.9994	692.9502	0.4998	0.0558	0.0558	1	2
8	100	2	0	0.8	5	50	1.4293	0.0134	4.9972	643.3586	0.5001	0.2621	0.2621	2	1
9	100	2	0	0.9	5	50	1.4125	0.0133	4.9883	561.1802	0.5	1.1289	1.1289	2	
10	100	2	0	1.01	5	50	1.4235	0.0265	4.9562	480.2631	0.4999	3.9939	3.9939	2	
11	100	2	0	1.1	5	50	1.4104	0.015	4.9022	413.3802	0.4997	9.6125	9.6125	2	
12	100	2	0	1.2	5	50	1.4266	0.018	4.8143	371.4981	0.4999	19.9025	19.9025	2	
13	100	2	0	1.3	5	50	1.404	0.015	4.7137	336.6938	0.4995	33.4544	33.4544	2	
14	100	2	0	1.4	5	50	1.4114	0.0123	4.6176	317.2366	0.4995	48.964	48.964	2	
15	100	2	0	1.5	5	50	1.4133	0.0127	4.526	312.391	0.4997	65.2914	65.2914	2	
16	100	2	0	0	8	50	1.4385	0.0152	8	872.6859	0.5001	0.0006	0.0006	1	
17	100	2	0	0.1	8	50	1.4434	0.0166	7.9998	831.1813	0.4999	0.0007	0.0007	1	2
18	100	2	0	0.2	8	50	1.4259	0.0134	7.9999	806.3877	0.5004	0.0014	0.0014	1	2
19	100	2	0	0.3	8	50	1.4239	0.0152	7.9999	808.7763	0.4993	0.0035	0.0035	1	2
20	100	2	0	0.4	8	50	1.4146	0.0129	7.9998	793.2675	0.5001	0.0007	0.0007	1	2
21	100	2	0	0.5	8	50	1.4142	0.0099	7.9998	803.7264	0.5002	0.0045	0.0045	1	2
22	100	2	0	0.6	8	50	1.4159	0.0099	7.9994	733.7448	0.4996	0.0148	0.0148	1	2
23	100	2	0	0.7	8	50	1.4211	0.0173	7.9967	703.8449	0.4999	0.0542	0.0542	1	2
24	100	2	0	0.8	8	50	1.4323	0.0116	7.9857	637.329	0.5001	0.2619	0.2619	2	1
25	100	2	0	0.9	8	50	1.4229	0.0146	7.9447	537.5067	0.4998	1.1181	1.1181	2	
26	100	2	0	1.01	8	50	1.4224	0.0146	7.7944	467.4748	0.4996	4.0678	4.0678	2	
27	100	2	0	1.1	8	50	1.4191	0.0151	7.5678	407.9906	0.5001	9.4984	9.4984	2	
28	100	2	0	1.2	8	50	1.4166	0.0125	7.2641	362.5679	0.4999	19.3765	19.3765	2	
29	100	2	0	1.3	8	50	1.4248	0.0126	6.961	320.0668	0.4996	32.0756	32.0756	2	1
30	100	2	0	1.4	8	50	1.421	0.013	6.708	307.9646	0.5003	46.2556	46.2556	2	
31	100	2	0	1.5	8	50	1.4176	0.0125	6.5026	293.0098	0.5003	60.586	60.586	2	
32	100	2	0	0	11	50	1.4284	0.0171	10.9998	876.2626	0.4999	0.0019	0.0019	1	
33	100	2	0	0.1	11	50	1.4375	0.0169	10.9998	835.915	0.5002	0.0014	0.0014	1	2
34	100	2	0	0.2	11	50	1.4463	0.0237	10.9997	800.3552	0.5	0.0014	0.0014	2	1
35	100	2	0	0.3	11	50	1.4218	0.0172	10.9999	797.9145	0.4999	0.0007	0.0007	1	2
36	100	2	0	0.4	11	50	1.4066	0.0108	10.9994	776.1181	0.5005	0.0014	0.0014	1	2
37	100	2	0	0.5	11	50	1.4492	0.0231	10.9992	796.0053	0.4999	0.0025	0.0025	1	2
38	100	2	0	0.6	11	50	1.4238	0.0133	10.998	736.7951	0.4999	0.0119	0.0119	1	2
39	100	2	0	0.7	11	50	1.4027	0.0171	10.9898	691.7167	0.4999	0.0556	0.0556	2	1
40	100	2	0	0.8	11	50	1.4296	0.0116	10.9596	626.7847	0.5003	0.278	0.278	2	1
41	100	2	0	0.9	11	50	1.4249	0.0174	10.8428	546.8012	0.4999	1.1565	1.1565	2	
42	100	2	0	1.01	11	50	1.4367	0.0168	10.4528	457.6297	0.5001	4.1067	4.1067	2	
43	100	2	0	1.1	11	50	1.4241	0.0154	9.9578	391.0726	0.5005	9.4882	9.4882	2	
44	100	2	0	1.2	11	50	1.4288	0.0155	9.344	347.7016	0.5	19.2328	19.2328	2	
45	100	2	0	1.3	11	50	1.419	0.0152	8.8338	312.5308	0.5002	31.0879	31.0879	2	
46	100	2	0	1.4	11	50	1.4335	0.0125	8.4466	300.2362	0.5003	44.8277	44.8277	2	
47	100	2	0	1.5	11	50	1.4279	0.0147	8.1525	286.9205	0.5	59.4536	59.4536	2	
48	100	2	0	0	14	50	1.4158	0.0138	13.9993	872.9974	0.4998	0.0033	0.0033	1	2
49	100	2	0	0.1	14	50	1.4381	0.0141	13.9997	816.2705	0.5	0.0014	0.0014	1	2
50	100	2	0	0.2	14	50	1.4316	0.0239	13.9997	801.9324	0.5001	0.0021	0.0021	2	1
51	100	2	0	0.3	14	50	1.4273	0.0128	13.9993	796.638	0.4997	0.0035	0.0035	1	2
52	100	2	0	0.4	14	50	1.4316	0.0166	13.9991	794.112	0.5004	0.0034	0.0034	1	2
53	100	2	0	0.5	14	50	1.4289	0.0143	13.9986	802.715	0.4998	0.0044	0.0044	1	2
54	100	2	0	0.6	14	50	1.434	0.0087	13.9951	741.4512	0.5007	0.0124	0.0124	2	1
55	100	2	0	0.7	14	50	1.4549	0.0199	13.9805	687.0188	0.5	0.0614	0.0614	2	1
56	100	2	0	0.8	14	50	1.4193	0.0097	13.9224	624.7144	0.4999	0.2758	0.2758	2	1
57	100	2	0	0.9	14	50	1.429	0.0199	13.6648	533.3742	0.5	1.121	1.121	2	
58	100	2	0	1.01	14	50	1.4305	0.0101	12.902	451.6048	0.5002	4.0976	4.0976	2	
59	100	2	0	1.1	14	50	1.4337	0.0112	12.0601	374.2896	0.5001	9.5521	9.5521	2	
60	100	2	0	1.2	14	50	1.4243	0.0118	11.1614	334.9129	0.4999	18.5821	18.5821	2	
61	100	2	0	1.3	14	50	1.4197	0.0123	10.4524	304.3337	0.5	30.5043	30.5043	2	
62	100	2	0	1.4	14	50	1.4159	0.0103	9.9621	283.9748	0.4996	43.6122	43.6122	2	
63	100	2	0	1.5	14	50	1.4279	0.0156	9.6222	280.8222	0.5	57.3849	57.3849	2	
64	100	2	0	0	5	70	1.4351	0.0126	5	851.2933	0.7003	0.0033	0.0033	1	
65	100	2	0	0.1	5	70	1.4188	0.0135	5	803.0984	0.7002	0.0022	0.0022	1	2
66	100	2	0	0.2	5	70	1.4282	0.0124	5	812.4802	0.6999	0.0014	0.0014	1	2
67	100	2	0	0.3	5	70	1.4096	0.0094	5	806.0586	0.7003	0	0	1	
68	100	2	0	0.4	5	70	1.4179	0.0095	4.9999	776.3222	0.7003	0.0035	0.0035	1	2
69	100	2	0	0.5	5	70	1.4411	0.0142	5	784.9259	0.7001	0.0052	0.0052	1	
70	100	2	0	0.6	5	70	1.4256	0.0098	4.9999	736.1721	0.7006	0.013	0.013	1	2
71	100	2	0	0.7	5	70	1.4158	0.0141	4.9996	686.473	0.7005	0.0694	0.0694	1	2
72	100	2	0	0.8	5	70	1.417	0.0189	4.998	629.0628	0.6998	0.2522	0.2522	1	2
73	100	2	0	0.9	5	70	1.4201	0.0173	4.992	550.7379	0.6995	1.1261	1.1261	2	1
74	100	2	0	1.01	5	70	1.4239	0.0121	4.9696	467.8983	0.7	3.9643	3.9643	2	
75	100	2	0	1.1	5	70	1.4067	0.0166	4.9328	428.1511	0.6998	9.3667	9.3667	2	
76	100	2	0	1.2	5	70	1.4044	0.014	4.8688	376.8501	0.6998	19.1745	19.1745	2	
77	100	2	0	1.3	5	70	1.4203	0.0148	4.7944	336.7037	0.7003	33.1549	33.1549	2	
78	100	2	0	1.4	5	70	1.4042	0.0128	4.7201	321.6216	0.7	48.0534	48.0534	2	
79	100	2	0	1.5	5	70	1.408	0.0155	4.6491	314.5075	0.6997	64.1988	64.1988	2	
80	100	2	0	0	8	70	1.4314	0.0188	8	861.9302	0.6999	0.0019	0.0019	1	
81	100	2	0	0.1	8	70	1.4413	0.014	7.9999	817.2551	0.6996	0	0	1	
82	100	2	0	0.2	8	70	1.4398	0.0252	7.9999	803.1348	0.6997	0.0014	0.0014	1	
83	100	2	0	0.3	8	70	1.4261	0.0125	7.9999	793.809	0.7001	0.0034	0.0034	1	2
84	100	2	0	0.4	8	70	1.4069	0.0094	7.9999	778.9518	0.6997	0.002	0.002	1	
85	100	2	0	0.5	8	70	1.4436	0.0097	7.9997	793.0881	0.6996	0.0068	0.0068	1	
86	100	2	0	0.6	8	70	1.4277	0.0137	7.9994	732.6768	0.7002	0.0142	0.0142	1	2
87	100	2	0	0.7	8	70	1.4299	0.0128	7.9979	694.5225	0.6992	0.0605	0.0605	1	2
88	100	2	0	0.8	8	70	1.4258	0.0159	7.9905	630.6318	0.6994	0.2565	0.2565	1	2
89	100	2	0	0.9	8	70	1.4182	0.0133	7.9638	539.9925	0.6996	1.0652	1.0652	2	1
90	100	2	0	1.01	8	70	1.415	0.0138	7.8607	473.9034	0.6999	3.9729	3.9729	2	1
91	100	2	0	1.1	8	70	1.4081	0.0114	7.6976	401.3661	0.6999	9.4202	9.4202	2	
92	100	2	0	1.2	8	70	1.4159	0.0151	7.4652	362.484	0.6995	19.149	19.149	2	
93	100	2	0	1.3	8	70	1.4206	0.0141	7.221	323.6057	0.6998	31.6431	31.6431	2	
94	100	2	0	1.4	8	70	1.423	0.0153	7.0002	305.5046	0.6997	45.8946	45.8946	2	
95	100	2	0	1.5	8	70	1.4143	0.0117	6.813	293.5123	0.6998	60.8965	60.8965	2	
96	100	2	0	0	11	70	1.4421	0.0228	10.9999	871.9857	0.6998	0.0012	0.0012	1	
97	100	2	0	0.1	11	70	1.4341	0.0161	10.9999	803.689	0.6999	0.0027	0.0027	1	2
98	100	2	0	0.2	11	70	1.4319	0.0171	10.9999	795.404	0.7	0.0007	0.0007	1	
99	100	2	0	0.3	11	70	1.4424	0.0158	10.9999	792.5288	0.7002	0.002	0.002	1	
100	100	2	0	0.4	11	70	1.432	0.011	10.9998	772.185	0.6999	0.0033	0.0033	1	
101	100	2	0	0.5	11	70	1.4521	0.0107	10.9994	795.9998	0.6998	0.0073	0.0073	1	
102	100	2	0	0.6	11	70	1.416	0.0084	10.9988	731.9324	0.7001	0.0231	0.0231	1	2
103	100	2	0	0.7	11	70	1.4214	0.0128	10.9936	702.2552	0.7005	0.0507	0.0507	1	2
104	100	2	0	0.8	11	70	1.424	0.0155	10.9744	616.2915	0.6996	0.262	0.262	1	2
105	100	2	0	0.9	11	70	1.4443	0.0115	10.8941	540.926	0.7002	1.1135	1.1135	2	1
106	100	2	0	1.01	11	70	1.4243	0.016	10.6144	454.3463	0.7001	4.0692	4.0692	2	1
107	100	2	0	1.1	11	70	1.4219	0.0105	10.2333	387.5384	0.7001	9.389	9.389	2	
108	100	2	0	1.2	11	70	1.43	0.0174	9.7303	347.3114	0.7001	18.8462	18.8462	2	
109	100	2	0	1.3	11	70	1.4275	0.0115	9.2766	317.9292	0.7003	30.9848	30.9848	2	
110	100	2	0	1.4	11	70	1.43	0.0143	8.896	299.3225	0.6997	45.1477	45.1477	2	
111	100	2	0	1.5	11	70	1.4186	0.0127	8.6074	284.6983	0.6999	59.0463	59.0463	2	
112	100	2	0	0	14	70	1.459	0.015	13.9997	863.6852	0.7006	0.0038	0.0038	1	
113	100	2	0	0.1	14	70	1.4326	0.0117	13.9997	814.7666	0.6999	0.002	0.002	1	
114	100	2	0	0.2	14	70	1.434	0.0226	13.9998	796.1426	0.7002	0.0013	0.0013	1	
115	100	2	0	0.3	14	70	1.4413	0.0168	13.9996	795.6379	0.6999	0.0014	0.0014	1	
116	100	2	0	0.4	14	70	1.4241	0.02	13.9998	774.8672	0.6999	0.004	0.004	1	2
117	100	2	0	0.5	14	70	1.4536	0.013	13.9989	792.1417	0.7005	0.0036	0.0036	1	
118	100	2	0	0.6	14	70	1.4303	0.0163	13.9966	727.346	0.6995	0.0198	0.0198	1	2
119	100	2	0	0.7	14	70	1.4324	0.0188	13.9876	689.0592	0.6997	0.0597	0.0597	1	2
120	100	2	0	0.8	14	70	1.416	0.0139	13.9389	618.2038	0.7004	0.2457	0.2457	1	2
121	100	2	0	0.9	14	70	1.4177	0.0124	13.7783	545.8951	0.6998	1.1507	1.1507	2	1
122	100	2	0	1.01	14	70	1.4265	0.0135	13.2282	450.8601	0.6999	4.0813	4.0813	2	1
123	100	2	0	1.1	14	70	1.4166	0.0113	12.5377	386.3054	0.6998	9.301	9.301	2	
124	100	2	0	1.2	14	70	1.4231	0.0125	11.7316	339.9259	0.7003	18.7133	18.7133	2	
125	100	2	0	1.3	14	70	1.4305	0.0105	11.0477	301.72	0.7	30.4967	30.4967	2	
126	100	2	0	1.4	14	70	1.419	0.0136	10.5355	291.2289	0.7002	43.6996	43.6996	2	
127	100	2	0	1.5	14	70	1.4228	0.0123	10.1321	275.3633	0.6999	57.7341	57.7341	2	
128	100	2	0	0	5	90	1.4427	0.0169	5	850.299	0.8996	0.0025	0.0025	1	
129	100	2	0	0.1	5	90	1.4308	0.0159	5	808.1396	0.9004	0.0007	0.0007	1	
130	100	2	0	0.2	5	90	1.4182	0.0105	5	790.6158	0.9001	0.0007	0.0007	1	
131	100	2	0	0.3	5	90	1.4129	0.0099	5	785.676	0.8999	0.0021	0.0021	1	
132	100	2	0	0.4	5	90	1.4418	0.0089	5	782.9224	0.9003	0.0028	0.0028	1	
133	100	2	0	0.5	5	90	1.4363	0.0119	5	780.2871	0.9	0.0044	0.0044	1	
134	100	2	0	0.6	5	90	1.4175	0.0122	5	735.6201	0.8996	0.0138	0.0138	1	
135	100	2	0	0.7	5	90	1.4289	0.0163	4.9999	692.4002	0.9	0.0572	0.0572	1	
136	100	2	0	0.8	5	90	1.4051	0.0111	4.9993	622.6379	0.9003	0.2926	0.2926	1	2
