33	100	0.0000	0	67:16:17:0:0:0	1.5451	0.1220	151397.3146	213.7408	7168.1732	0.0013	63.1117	4
34	100	0.0000	0.1	67:16:17:0:0:0	1.4807	0.1420	152310.9696	217.9642	7134.1553	0.0028	60.1784	4
35	100	0.0000	0.2	67:16:17:0:0:0	1.5257	0.1270	151949.7662	227.7008	7156.2817	0.0014	60.3816	4
36	100	0.0000	0.3	67:16:17:0:0:0	1.5710	0.1422	152915.3660	214.2110	7106.0156	0.0024	58.7938	4
37	100	0.0000	0.4	67:16:17:0:0:0	1.5668	0.1421	152778.9158	211.7468	7111.8477	0.0036	60.1627	4
38	100	0.0000	0.5	67:16:17:0:0:0	1.4291	0.1280	152201.2025	211.1947	7138.1884	0.0047	58.5677	4
39	100	0.0000	0.6	67:16:17:0:0:0	1.4938	0.1323	152130.4471	202.4479	7145.0445	0.0432	61.9615	4
40	100	0.0000	0.7	67:16:17:0:0:0	1.5311	0.1344	152267.4808	195.9410	7142.0168	0.0851	62.2609	4
41	100	0.0000	0.8	67:16:17:0:0:0	1.6057	0.1222	150362.6647	186.6383	7223.4898	0.3887	59.2053	4
42	100	0.0000	0.9	67:16:17:0:0:0	1.4870	0.1309	150409.9762	183.5065	7232.3547	1.2103	63.3337	4
43	100	0.0000	1.01	67:16:17:0:0:0	1.5859	0.1110	147485.3811	162.9118	7378.1307	3.4251	65.2211	4
44	100	0.0000	1.1	67:16:17:0:0:0	1.5690	0.1085	144312.3667	149.9514	7549.7411	7.0509	72.8595	4
45	100	0.0000	1.2	67:16:17:0:0:0	1.6323	0.1045	141499.1884	147.3906	7697.3627	13.0973	85.5077	4
46	100	0.0000	1.3	67:16:17:0:0:0	1.5779	0.0926	140890.1745	140.4838	7738.6963	20.3818	97.0756	4
47	100	0.0000	1.4	67:16:17:0:0:0	1.6488	0.0885	139830.8123	139.0116	7798.6318	28.9828	110.2041	4
48	100	0.0000	1.5	33:33:34:0:0:0	1.6686	0.0828	165883.9520	148.8061	6503.4516	36.5103	157.3809	4
49	100	0.0000	0	33:33:34:0:0:0	1.6063	0.0918	175293.0957	208.3356	6127.7435	0.0023	92.1619	4
50	100	0.0000	0.1	33:33:34:0:0:0	1.6488	0.0962	175562.6781	204.1885	6121.5527	0.0059	91.6169	4
51	100	0.0000	0.2	33:33:34:0:0:0	1.5870	0.0924	175718.2773	207.7786	6116.5795	0.0133	92.0705	4
52	100	0.0000	0.3	33:33:34:0:0:0	1.6188	0.1024	175386.8225	214.0962	6132.3587	0.0231	89.8646	4
53	100	0.0000	0.4	33:33:34:0:0:0	1.4928	0.0925	175457.8990	210.8313	6127.9682	0.0000	90.6817	4
54	100	0.0000	0.5	33:33:34:0:0:0	1.5633	0.0920	175235.4840	196.7264	6130.6973	0.0011	92.9661	4
55	100	0.0000	0.6	33:33:34:0:0:0	1.5649	0.1006	174998.2008	196.7347	6143.4504	0.0155	88.8151	4
56	100	0.0000	0.7	33:33:34:0:0:0	1.5109	0.0978	175279.2714	194.0945	6135.2788	0.0658	91.9508	4
57	100	0.0000	0.8	33:33:34:0:0:0	1.5422	0.0926	175252.7880	185.4686	6136.5996	0.3417	94.3436	4
58	100	0.0000	0.9	33:33:34:0:0:0	1.5956	0.0868	174496.4351	172.0427	6165.1183	1.1391	95.6530	4
59	100	0.0000	1.01	33:33:34:0:0:0	1.5824	0.0886	172407.9689	156.0877	6242.5691	3.3240	100.3878	4
60	100	0.0000	1.1	33:33:34:0:0:0	1.6045	0.0875	170144.8718	151.6812	6328.4262	6.8756	105.0038	4
61	100	0.0000	1.2	33:33:34:0:0:0	1.6026	0.0825	168487.8325	147.2303	6396.3287	12.5468	118.1830	4
62	100	0.0000	1.3	33:33:34:0:0:0	1.5559	0.0792	166642.0065	140.2869	6470.5952	20.0423	133.4216	4
63	100	0.0000	1.4	33:33:34:0:0:0	1.6168	0.0785	165539.9922	136.0298	6516.0019	28.0127	142.5302	4
64	100	0.0000	1.5	67:0:0:16:17:0	1.3473	0.0898	99279.4163	144.7623	9193.3910	36.1521	101.5260	4
65	100	0.0000	0	67:0:0:16:17:0	1.1210	0.1530	81691.7912	255.7709	9197.4369	0.0014	32.9932	4
66	100	0.0000	0.1	67:0:0:16:17:0	1.1068	0.1430	82230.2799	259.2754	9199.5947	0.0029	31.9401	4
67	100	0.0000	0.2	67:0:0:16:17:0	1.0997	0.1451	81876.3825	252.8635	9197.8854	0.0043	35.1199	4
68	100	0.0000	0.3	67:0:0:16:17:0	1.2034	0.1354	82031.5660	244.5942	9195.8322	0.0014	30.1710	4
69	100	0.0000	0.4	67:0:0:16:17:0	1.0797	0.1447	81357.6604	251.3323	9194.4443	0.0057	31.5448	4
70	100	0.0000	0.5	67:0:0:16:17:0	1.0655	0.1389	81257.1053	274.2535	9196.4137	0.0069	35.1547	4
71	100	0.0000	0.6	67:0:0:16:17:0	1.0350	0.1499	82405.5061	247.2075	9197.3284	0.0198	33.1329	4
72	100	0.0000	0.7	67:0:0:16:17:0	1.0359	0.1340	82622.8818	237.8298	9198.3020	0.0790	28.6874	4
73	100	0.0000	0.8	67:0:0:16:17:0	1.1235	0.1349	82314.1259	233.9909	9196.9656	0.3369	33.9963	4
74	100	0.0000	0.9	67:0:0:16:17:0	1.1509	0.1354	84414.2659	223.6464	9198.3091	1.1743	33.2189	4
75	100	0.0000	1.01	67:0:0:16:17:0	1.3160	0.1211	89672.0629	182.4954	9196.7710	3.5838	38.9059	4
76	100	0.0000	1.1	67:0:0:16:17:0	1.2558	0.1117	93539.8831	175.1823	9198.6394	7.1323	46.0217	4
77	100	0.0000	1.2	67:0:0:16:17:0	1.3536	0.1073	96633.1872	163.3663	9197.8797	12.7209	59.5244	4
78	100	0.0000	1.3	67:0:0:16:17:0	1.3257	0.1001	97826.7968	154.5975	9194.8304	20.4067	74.2009	4
79	100	0.0000	1.4	67:0:0:16:17:0	1.3657	0.1041	98808.1401	152.3934	9195.3592	28.3787	89.2656	4
80	100	0.0000	1.5	33:0:0:33:34:0	0.8968	0.0872	62929.7524	171.1157	9189.4197	30.9479	77.6482	4
81	100	0.0000	0	33:0:0:33:34:0	0.5407	0.1170	41448.3485	311.6984	9191.5046	0.0018	17.8392	4
82	100	0.0000	0.1	33:0:0:33:34:0	0.5530	0.1173	40593.8668	305.2039	9193.1884	0.0000	18.1353	4
83	100	0.0000	0.2	33:0:0:33:34:0	0.5492	0.1251	40984.4127	300.2503	9185.6683	0.0019	18.1992	4
84	100	0.0000	0.3	33:0:0:33:34:0	0.6043	0.1100	41574.6898	294.2494	9184.6465	0.0059	15.1694	4
85	100	0.0000	0.4	33:0:0:33:34:0	0.5559	0.1232	40595.5280	303.0642	9188.8531	0.0020	16.6156	4
86	100	0.0000	0.5	33:0:0:33:34:0	0.5741	0.1196	40818.5577	305.3547	9188.5111	0.0037	15.6946	4
87	100	0.0000	0.6	33:0:0:33:34:0	0.5912	0.1235	39787.9557	292.5083	9189.2811	0.0154	16.9340	4
88	100	0.0000	0.7	33:0:0:33:34:0	0.5781	0.1131	41246.4901	289.7606	9185.8931	0.0576	17.1821	4
89	100	0.0000	0.8	33:0:0:33:34:0	0.5889	0.1205	42253.1573	274.5892	9187.9062	0.2787	17.9407	4
90	100	0.0000	0.9	33:0:0:33:34:0	0.6118	0.1133	43537.3198	262.3870	9187.6207	0.9184	18.5694	4
91	100	0.0000	1.01	33:0:0:33:34:0	0.6676	0.1114	48107.8326	227.1833	9192.5093	2.6459	23.1974	4
92	100	0.0000	1.1	33:0:0:33:34:0	0.7426	0.0969	52618.9065	206.5410	9189.6655	5.7281	29.2296	4
93	100	0.0000	1.2	33:0:0:33:34:0	0.8217	0.0992	56946.1091	198.5697	9189.4672	10.8220	40.2043	4
94	100	0.0000	1.3	33:0:0:33:34:0	0.8870	0.0935	60180.1526	182.0442	9191.9531	16.3436	55.8015	4
95	100	0.0000	1.4	33:0:0:33:34:0	0.8774	0.0802	61016.0884	175.7550	9188.1989	23.4933	65.8669	4
96	100	0.0000	1.5	0:33:34:16:17:0	1.2536	0.0524	143824.9849	185.8569	5606.9838	23.8872	231.7850	4
97	100	0.0000	0	0:33:34:16:17:0	1.2101	0.0676	144431.4538	279.2105	5577.8899	0.0155	112.9237	4
98	100	0.0000	0.1	0:33:34:16:17:0	1.2469	0.0640	143989.6723	288.6579	5552.4534	0.0093	111.9198	4
99	100	0.0000	0.2	0:33:34:16:17:0	1.2242	0.0598	145592.8048	276.0330	5545.6459	0.0094	111.3581	4
100	100	0.0000	0.3	0:33:34:16:17:0	1.2297	0.0696	145414.7808	269.1300	5541.5882	0.0092	115.4660	4
101	100	0.0000	0.4	0:33:34:16:17:0	1.2307	0.0625	144990.6635	271.4803	5544.4368	0.0089	115.3522	4
102	100	0.0000	0.5	0:33:34:16:17:0	1.2234	0.0627	145065.6143	265.4655	5563.5128	0.0298	117.5166	4
103	100	0.0000	0.6	0:33:34:16:17:0	1.2659	0.0620	144850.1734	256.6040	5540.9956	0.0573	120.4744	4
104	100	0.0000	0.7	0:33:34:16:17:0	1.2479	0.0683	145787.3777	257.9416	5534.6948	0.1026	124.6267	4
105	100	0.0000	0.8	0:33:34:16:17:0	1.2335	0.0559	145114.8151	252.2714	5543.6962	0.2755	135.6132	4
106	100	0.0000	0.9	0:33:34:16:17:0	1.2384	0.0627	145264.5167	241.8713	5539.2947	0.7185	148.6686	4
107	100	0.0000	1.01	0:33:34:16:17:0	1.2418	0.0636	144593.9770	230.0303	5560.0306	1.8446	160.5991	4
108	100	0.0000	1.1	0:33:34:16:17:0	1.3001	0.0548	144279.8776	220.1183	5584.3067	3.9492	175.4978	4
109	100	0.0000	1.2	0:33:34:16:17:0	1.2546	0.0539	143974.0327	208.9534	5585.2261	7.5349	189.3608	4
110	100	0.0000	1.3	0:33:34:16:17:0	1.2605	0.0586	144568.3712	202.9661	5589.0485	12.4228	207.2415	4
111	100	0.0000	1.4	0:33:34:16:17:0	1.2435	0.0553	144124.6026	184.4956	5607.6896	18.2002	218.2178	4
112	100	0.0000	1.5	0:16:17:33:34:0	0.6640	0.0579	77669.4493	212.4324	5329.4339	13.2061	108.7048	4
113	100	0.0000	0	0:16:17:33:34:0	0.6256	0.0683	77535.8175	358.4607	5247.4714	0.0150	40.3463	4
114	100	0.0000	0.1	0:16:17:33:34:0	0.6376	0.0790	77235.0240	351.2761	5244.3582	0.0109	38.8896	4
115	100	0.0000	0.2	0:16:17:33:34:0	0.6273	0.0699	76684.9821	364.8612	5240.7931	0.0000	38.5768	4
116	100	0.0000	0.3	0:16:17:33:34:0	0.6290	0.0719	76471.4360	356.7277	5246.9910	0.0158	40.2718	4
117	100	0.0000	0.4	0:16:17:33:34:0	0.6197	0.0753	76366.3046	364.8752	5244.0089	0.0000	39.2885	4
118	100	0.0000	0.5	0:16:17:33:34:0	0.6263	0.0766	76574.6034	348.4700	5244.9887	0.0099	41.2369	4
119	100	0.0000	0.6	0:16:17:33:34:0	0.6247	0.0756	76112.5686	361.8412	5246.1397	0.0371	42.0620	4
120	100	0.0000	0.7	0:16:17:33:34:0	0.6207	0.0745	77056.9106	334.0140	5248.0183	0.0469	43.2675	4
121	100	0.0000	0.8	0:16:17:33:34:0	0.6255	0.0713	76314.4499	327.8027	5259.7766	0.1446	46.9511	4
122	100	0.0000	0.9	0:16:17:33:34:0	0.6108	0.0736	77303.9306	299.2137	5252.7925	0.4100	50.0677	4
123	100	0.0000	1.01	0:16:17:33:34:0	0.6380	0.0594	76658.6612	286.7184	5277.9881	1.0066	58.5903	4
124	100	0.0000	1.1	0:16:17:33:34:0	0.6216	0.0635	77352.2538	265.2912	5281.0304	1.9343	67.5543	4
125	100	0.0000	1.2	0:16:17:33:34:0	0.6417	0.0573	77712.3377	244.0770	5295.8589	3.7941	77.2995	4
126	100	0.0000	1.3	0:16:17:33:34:0	0.6503	0.0621	77391.2168	246.7393	5310.6432	6.3029	89.0738	4
127	100	0.0000	1.4	0:16:17:33:34:0	0.6584	0.0550	78285.4465	228.7638	5313.2378	9.7386	98.7711	4
128	100	0.0000	1.5	0:0:0:50:50:0	0.0000	0.0568	7.1019	231.2931	10000.0000	0.0000	14.8752	3
129	100	0.0000	0	0:0:0:50:50:0	0.0000	0.0722	9.5776	427.1071	10000.0000	0.0000	0.0000	4	3
130	100	0.0000	0.1	0:0:0:50:50:0	0.0000	0.0764	9.5160	422.6219	10000.0000	0.0000	0.0030	4	3
131	100	0.0000	0.2	0:0:0:50:50:0	0.0000	0.0782	9.4471	420.8197	10000.0000	0.0000	0.0015	4	3
132	100	0.0000	0.3	0:0:0:50:50:0	0.0000	0.0725	9.5515	432.6274	10000.0000	0.0000	0.0000	4	3
133	100	0.0000	0.4	0:0:0:50:50:0	0.0000	0.0713	9.6269	423.4273	10000.0000	0.0000	0.0029	4	3
134	100	0.0000	0.5	0:0:0:50:50:0	0.0000	0.0813	9.6362	420.5761	10000.0000	0.0000	0.0184	4	3
135	100	0.0000	0.6	0:0:0:50:50:0	0.0000	0.0699	9.6615	410.4241	10000.0000	0.0000	0.0425	4	3
136	100	0.0000	0.7	0:0:0:50:50:0	0.0000	0.0681	9.6871	396.1668	10000.0000	0.0000	0.0352	4	3
137	100	0.0000	0.8	0:0:0:50:50:0	0.0000	0.0727	9.6716	385.5264	10000.0000	0.0000	0.2317	4	3
138	100	0.0000	0.9	0:0:0:50:50:0	0.0000	0.0665	9.5768	368.7391	10000.0000	0.0000	0.5763	4	3
139	100	0.0000	1.01	0:0:0:50:50:0	0.0000	0.0723	9.2977	345.2277	10000.0000	0.0000	1.1469	4	3
140	100	0.0000	1.1	0:0:0:50:50:0	0.0000	0.0655	9.0185	303.6390	10000.0000	0.0000	2.4394	3	4
141	100	0.0000	1.2	0:0:0:50:50:0	0.0000	0.0644	8.5803	286.4651	10000.0000	0.0000	4.2185	3
142	100	0.0000	1.3	0:0:0:50:50:0	0.0000	0.0618	8.0551	259.5074	10000.0000	0.0000	7.4414	3
143	100	0.0000	1.4	0:0:0:50:50:0	0.0000	0.0528	7.5686	244.9329	10000.0000	0.0000	10.8416	3
