0	100	0.3000	1.3	0:0:0:50:50:0	0.0000	0.3145	11.0725	0.0000	10000.0000	0.0000	8.3306	1
1	100	0.3000	1.3	5:0:0:45:50:0	0.1360	0.3155	10453.7414	0.0000	9164.9363	9.0329	26.3492	1
2	100	0.3000	1.3	10:0:0:45:45:0	0.2892	0.3098	12918.8156	0.0000	9164.9022	10.2522	34.3658	2
3	100	0.3000	1.3	15:0:0:40:45:0	0.5311	0.3267	18514.7655	0.0000	9164.6708	10.8369	41.0630	2
4	100	0.3000	1.3	20:0:0:40:40:0	0.7340	0.3270	23512.1450	0.0000	9164.5632	13.2148	45.9162	2
5	100	0.3000	1.3	25:0:0:35:40:0	0.7540	0.3447	26811.3470	0.0000	9164.5273	13.4209	43.6632	2
6	100	0.3000	1.3	30:0:0:35:35:0	0.9927	0.3236	32308.0151	0.0000	9164.5006	16.5052	59.3738	2
7	100	0.3000	1.3	35:0:0:30:35:0	1.0305	0.3359	37151.7508	0.0000	9164.4266	16.9990	60.2619	2
8	100	0.3000	1.3	40:0:0:30:30:0	1.0858	0.3283	42236.7555	0.0000	9164.4582	16.6139	68.8695	2
9	100	0.3000	1.3	45:0:0:25:30:0	1.3129	0.3484	45099.3355	0.0000	9164.4458	17.3071	69.8529	2
10	100	0.3000	1.3	50:0:0:25:25:0	1.1521	0.3435	53264.6049	0.0000	9164.4082	17.5798	68.9815	2
